363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
363	-126.49	-150.54	218.79	0	255	0
